CO_CNES;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_ESTADO_GESTOR;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE
4622219;CLINICA TRANSITAR LTDA;TRANSITAR MEDICINA DE TRANSITO;12;120040;-99.306.342;-67.837.704
4698541;UNIDADE DE SAUDE DA FAMILIA ICURIA;UNIDADE DE SAUDE DA FAMILIA ICURIA;12;120005;-1.093.609.442.242.490;-696.163.960.823.095
4645405;CGG SERVICOS MEDICOS LTDA;CGG SERVICOS MEDICOS;12;120040;-99.629.238;-678.256.564
4624947;C S SANTOS FARMA;C S S FARMA II;12;120040;-99.343.211;-678.263.886
4608844;UNIDADE BASICA CRISTINA CHAGAS DE SOUZA;UNIDADE BASICA CRISTINA CHAGAS DE SOUZA;12;120042;-7.725.620.787.151.400;-7.267.078.399.658.200
4489381;HASSAN TAJEDDINI;HASSAN TAJEDDINI;12;120040;-99.656.254;-678.125.259
4498739;DEPARTAMENTO ESTADUAL DE TRANSITO;DETRAN DIVISAO DE JUNTA MEDICA;12;120040;-99.647.658;-678.122.343
4479548;T R DANTAS LTDA;CLINICA DE TRANSITO;12;120040;-99.669.307;-678.301.872
4684567;JD SERVICOS MEDICOS E CIRURGICOS LTDA;GERAL CIRUGICA LTDA;12;120040;-9.960.876;-678.149.969
4731751;LUIZ AUGUSTO N O BATISTA LTDA;UNIDADE PORTO WALTER;12;120039;-8.268.169.635.156.160;-7.274.303.197.860.710
4728149;UNIDADE DE SAUDE DA FAMILIA CUMARU;UNIDADE DE SAUDE DA FAMILIA CUMARU;12;120020;-761.233.817.717.124;-7.266.089.200.973.510
4729269;MARILUCIA PETERS DA SILVA;MARILUCIA PETERS DA SILVA;12;120040;-996.242;-6.780.315
4729234;DENE SAUDE MENTAL LTDA;DENE SAUDE;12;120040;-99.591.063;-678.151.304
4791096;M E M CLINICA DE VACINACAO LTDA;SAUDE LIVRE CLINICA DE VACINACAO;12;120040;-996.324;-6.781.551
4719859;MAYSA OLIVEIRA DE ABREU DIAS LTDA;MAYSA OLIVEIRA DE ABREU DIAS;12;120040;-99.749.027;-678.547.168
4540689;LUAN M MAGALHAES SOCIEDADE UNIPESSOAL SIMPLES LTDA;LUAN M MAGALHAES;12;120020;-7.636.860.132.185.220;-7.267.250.061.035.150
4548523;G B GUIMARAES LTDA;GB SERVICOS;12;120040;-994.749;-6.788.189
4677277;CENTRO INTEGRADO DE ODONTOLOGIA DE RIO BRANCO LTDA;ODONTO RIO;12;120040;-99.731.086;-678.217.297
4478495;S F STURZA LTDA;AMYSE AUTOESTIMA E ESTETICA;12;120040;-9.963.938;-678.256.301
4886437;ANDRADE CIA LTDA;FACE CLEAN ESTETICA;12;120040;-997.039;-6.782.686
4841530;FREITAS FARIAS LTDA;CRUZEIRO MED MEDICINA E SEGURANCA DO TRABALHO;12;120020;-76.256.946.287.137.500;-7.268.063.306.808.470
4730054;A T M DANTAS;ODONTO MONARCA;12;120040;-99.540.759;-678.221.036
4784065;FARIAS MED LTDA;FARIAS MED;12;120040;-996.620;-6.781.459
4701313;R J N ODONTOACRE LTDA;ACREODONTO;12;120040;-99.732.527;-678.033.479
4798716;CLINICA ELY SAUDE LTDA;CLINICA ELY SAUDE;12;120040;-996.131;-6.781.732
4728777;MUNICIPIO DE RIO BRANCO;AMBULATORIO ESPECIALIZADO DE ATENCAO A SAUDE DA PESSOA IDOSA;12;120040;-99.644.215;-678.371.565
4727282;P O SALLES DE LACERDA LTDA;FISIOTERAPIA DA HORA;12;120040;-998.905;-6.786.523
4854136;ITPAC INSTITUTO TOCANTINENSE PRESIDENTE ANTONIO CARLOS S A;AMBULATORIO CRUZEIRO DO SUL;12;120020;-7.628.778.463.571.400;-7.267.050.504.684.440
4736648;CLINICA DE REABILITACAO ODONTOLOGICA LTDA;CLINICA DE REABILITACAO ODONTOLOGICA;12;120040;-996.383;-6.784.986
4780388;F A M PORTO;STUDIO ODONTO;12;120040;-99.782.987;-67.810.528
4925424;L S AGUIAR LTDA;L S AGUIAR;12;120040;-9.960.908;-678.144.270
4763335;LABAC LABORATORIO DE ANALISES CLINICAS LTDA;LABAC LABORATORIO DE ANALISES CLINICAS;12;120040;-995.718;-6.781.458
4879872;O DE M AGUIAR NETO LTDA;O M AGUIAR NETO;12;120040;-997.651;-6.783.031
4750160;ELITE CONSULTORIO ODONTOLOGICO LTDA;CONSULTORIO ODONTOLOGICO ELITE;12;120040;-99.675.848;-678.049.483
4795334;A C MACIEL FILHO LTDA;CENTRIN;12;120040;-997.640;-6.785.450
4856821;L S NASCIMENTO;PRO DENT;12;120032;-9.190.199.272.078.240;-7.195.092.737.674.710
4879546;VAGNER DE JESUS DA SILVA PEREIRA;VAGNER DE JESUS DA SILVA PEREIRA;12;120040;-997.163;-6.780.843
4766695;G K JUSTINIANO DA SILVA LTDA;DROGARIA SUPER FARMA ACRE;12;120040;-1.003.393;-6.779.901
4786157;EMPRESA REJUVENESCER LTDA;CLINICA I S R;12;120040;-996.371;-6.784.969
4650158;SERVICO DE CIRURGIA GERAL SOCIEDADE SIMPLES;SERVICO DE CIRURGIA GERAL;12;120040;-99.493.598;-678.263.422
4888529;MORAIS E MORAIS LTDA;CLINICA DR LUIZ GUSTAVO MORAIS;12;120040;-996.599;-6.781.621
4899768;M M MATTOS LTDA;MACEDO ODONTO;12;120040;-995.971;-6.781.214
4789911;IRLA FONSECA DE PAIVA E MELO;IRLA FONSECA DE PAIVA E MELO;12;120040;-9.952.828;-67.797.417
4817052;CENTRO DE OSTEOPATIA MICROFISIOTERAPIA E FISIOTERAPIA INTEG;CENTRO DE OSTEOPATIA MICROFISIOTERAPIA E FISIOTERAPIA;12;120040;-997.014;-6.782.330
4879848;ELCIO COSTA;ELCIO COSTA;12;120040;-996.232;-6.781.054
4653718;CORREA E CASTRO LTDA;DENTZ IMPLANTES;12;120040;-99.603.637;-678.522.308
4879910;JKS ATENDIMENTOS EM PSICOLOGIA LTDA;ABACLINICK;12;120040;-9.977.564;-67.865.234
4747135;MUNICIPIO DE RIO BRANCO;CENTRO DE PRATICAS INTEGRATIVAS E COMPLEMENTARES PICS;12;120040;-99.703.289;-678.096.354
4727703;FARMACIA MUNICIPAL;FARMACIA MUNICIPAL DE MARECHAL THAUMATURGO;12;120035;-8.942.911.788.747.930;-7.279.085.040.092.460
4620453;GLEICIANE GONCALVES SOUZA;INTEGRAR INSTITUTO DE NEURODESENVOLVIMENTO;12;120040;-99.605.826;-678.082.017
4747364;R G LOPES E BORGES LTDA;ESTETICA ODONTO;12;120040;-99.618.708;-678.345.028
4894618;SECRETARIA MUNICIPAL DE SAUDE;UNIDADE BASICA DE SAUDE RENATO LEITE;12;120042;-77.388.461.067.652.900;-7.265.469.074.249.260
4904486;M O QUEIROZ LTDA;DROGARIA PAGUE POUCO;12;120040;-997.786;-6.780.291
4904761;MC ODONTOLOGIA MIOFUNCIONAL LTDA;DRA MONIQUE CARVALHO ODONTOLOGIA MIOFUNCIONAL;12;120040;-9.969.802;-67.802.505
4934075;J CRUZ LTDA;FARMACIA DO CONSUMIDOR;12;120040;-995.386;-6.783.622
4813391;SECRETARIA DE ESTADO DE SAUDE;CEREST REGIONAL DO JURUA;12;120020;-737.512;-7.240.123
4925572;MENEZES SERVICOS MEDICOS LTDA;ONCO RBR;12;120040;-995.868;-6.781.405
4922476;B P ANDRADE LTDA;B P ANDRADE LTDA;12;120040;-1.006.840;-6.781.508
4888626;CENTRO ACREANO DE UROLOGIA LTDA;CENTRO ACREANO DE UROLOGIA CAU;12;120040;-996.125;-6.781.541
4748433;CITOLAB MEDICINA DIAGNOSTICA LTDA;POSTO DE COLETA MEDICINA DIAGNOSTICA;12;120039;-8.266.513.329.953.650;-727.414.870.262.146
4702522;OZ CLINICA E LABORATORIO LTDA;OZ CLINICA E LABORATORIO;12;120040;-99.652.005;-678.377.391
4879554;PEREIRA AGUIAR LTDA;FARMACIA MAIS POPULAR;12;120040;-992.909;-6.783.275
4900839;ASSOCIACAO DE EQUOTERAPIA EU ACREDITO;CENTRO DE EQUOTERAPIA EU ACREDITO;12;120040;-980.277;-6.850.641
4879678;ALVES FARMA LTDA;ALVES FARMA;12;120040;-998.005;-6.781.653
4852761;T L L MAIA SERVICOS DE PSICOLOGIA;TAISSA CLINICA DE PSICOLOGIA E NEUROPSICOLOGIA;12;120060;-8.121.314;-70.121.314
4840224;SUZY GOMES DE ABREU RIBEIRO;SUZY GOMES DE ABREU RIBEIRO;12;120040;-996.301;-6.781.051
4825268;CLINICA FORTALECER ATENDIMENTOS EM PSICOLOGIA LTDA;CLINICA FORTALECER;12;120040;-996.759;-6.781.145
4904656;OBSTARE FISIOTERAPIA LTDA;OBSTARE FISIOTERAPIA;12;120040;-996.153;-6.781.536
4660846;NS ATIVIDADE MEDICA LTDA;NS ATIVIDADE MEDICA;12;120040;-99.605.678;-678.088.504
4662296;PREFEITURA MUNICIPAL DE RIO BRANCO;USF IVACIRENE LOURENCO DO CARMO;12;120040;-99.455.683;-678.337.237
4808754;M R MAIA ODONTOLOGIA LTDA;M R MAIA ODONTOLOGIA;12;120040;-996.699;-6.781.480
5416116;R EDWARD MARCA OLIVEIRA SERVICOS MEDICOS LTDA;MED CLIN;12;120040;-996.194;-6.781.241
5505380;EMPREENDIMENTOS PAGUE MENOS S A;FARMACIA PAGUE MENOS;12;120040;-9.941.428;-67.826.187
5543673;MJ LABORATORIO LTDA;LABORATORIO DE ANALISES CLINICAS DR FELIX BESTENE;12;120040;-995.994;-6.781.797
5535271;CENTRO OFTALMOLOGICO JURUA LTDA;DORKAS ACRE;12;120020;-7.624.439.820.582.810;-7.267.222.166.061.400
5511747;HOSPITAL DE CLINICAS DO JURUA LTDA;HOSPITAL DE CLINICAS DO JURUA;12;120020;-7.638.157.438.440.380;-7.267.880.916.595.450
5594006;L R S BESSA SERVICOS MEDICOS LTDA;ONCOSAUDE;12;120040;-995.867;-6.781.419
5429382;SECRETARIA DE ESTADO DE SAUDE;CENTRO DE ATENDIMENTO A SAUDE DO SERVIDOR CASS;12;120040;-99.556.976;-67.822.785
5305411;G K JUSTINIANO DA SILVA LTDA;DROGARIA SUPER FARMA ACRE;12;120040;-9.985.902;-67.807.228
4929888;H DE S CASTRO;HARMONIA VOCAL;12;120060;-8.232.425;-70.232.425
5544033;E S DA SILVA LTDA;DROGARIA SAO FRANCISCO;12;120040;-992.942;-6.783.396
5193796;D M ODONTOLOGIA LTDA;D M ODONTOLOGIA;12;120040;-997.296;-6.780.625
5200970;EV ODONTOLOGIA LTDA;ORAL CLEAN ESTETICA INTEGRADA;12;120040;-9.951.412;-67.821.617
5112575;D S L OLIVEIRA LTDA;DS CLIN ODONTOLOGIA;12;120040;-996.991;-6.780.965
5441099;ROD IMAGENS LTDA;ROD IMAGENS;12;120020;-763.315.959.762.244;-7.267.089.128.494.260
5497272;F H M FREITAS LTDA;ULTRAMAX;12;120040;-995.910;-6.781.518
5558565;THAIZ ANDRESSA ALVES SILVA;THAIZ ANDRESSA ALVES SILVA;12;120040;-997.187;-6.780.701
5463408;MUNICIPIO DE PORTO WALTER;CENTRO DE DIAGNOSTICO MUNICIPAL VICENTE VARELA DE ALMEIDA;12;120039;-8.265.245.945.587.730;-7.274.052.334.228.350
5514932;CLINICA DE IMAGEM DO JURUA LTDA;IMEDI INSTITUTO MEDICO DE DIAGNOSTICOS POR IMAGEM;12;120020;-7.638.370.111.221.170;-7.267.928.123.474.120
5395623;GABRIELLE S FREITAS LTDA;DROGARIA ARASUPER;12;120040;-997.808;-6.784.113
5553504;SECRETARIA DE ESTADO DE SAUDE;PT LZW BARON;12;120040;-9.976;-67.82
5085675;ORTOTRAUMA CLINICA MEDICA DE ORTOPEDIA E TRAUMATOLOGIA LTDA;ORTOTRAUMA;12;120040;-996.696;-6.781.390
5424364;M P ODONTOLOGIA DE SUCESSO LTDA;DR MAYCON PERDOME ODONTOLOGIA DE SUCESSO;12;120040;-996.116;-67.810.577
5554756;NOGUEIRA FARMA LTDA;FARMA BENFICA;12;120040;-996.894;-6.782.875
5559936;FRANCISCO LOPES VIANA;FRANCISCO LOPES VIANA;12;120040;-997.021;-6.784.895
5593190;ASSOCIACAO ANDIROBA;ANDIROBA;12;120040;-996.350;-6.784.470
5596211;MINISTERIO DA SAUDE;UNIDADE BASICA DE SAUDE INDIGENA BUENOS AIRES;12;120050;-9.589.444.245.259.170;-6.974.645.932.666.060
5059496;MJ LABORATORIO LTDA;LABORATORIO DE ANALISES CLINICAS DR FELIX BESTENE;12;120040;-997.785;-6.780.287
4894642;SECRETARIA MUNICIPAL DE SAUDE;CAPS I RODRIGUES ALVES;12;120042;-7.733.115.894.576.240;-7.264.954.090.118.400
5003474;PSICOLOGOS E NUTRICIONISTAS ASSOCIADOS LTDA;AFETTO INFANTY;12;120040;-996.268;-6.780.197
5310385;LIDIANE ALVES DE MACEDO SOUZA;NEUROAXON SERVICOS DE NEUROLOGIA;12;120040;-996.500;-6.781.722
5385598;RJ COMERCIO DE FARMACOS LTDA;DROGARIA MAIS ECONOMICA;12;120040;-1.001.362;-6.778.278
5003296;CAETANO FARMA LTDA;CAETANO FARMA LTDA;12;120040;-994.270;-6.785.821
5187206;SARAIVA DE FARIAS CONSULTORIO MEDICO LTDA;CONSULTORIO MEDICO EDUARDO FARIAS;12;120040;-996.069;-6.780.918
5507227;RICARDO A BARBOSA LTDA;RICARDO A BARBOSA LTDA;12;120040;-99.607.467;-678.097.485
5529638;L C QUEIROZ SOCIEDADE SIMPLES UNIPESSOAL LTDA;L C QUEIROZ SOCIEDADE SIMPLES UNIPESSOAL LTDA;12;120040;-996.545;-6.779.905
5497469;SECRETARIA DE ESTADO DE SAUDE;PSGA AEROMEDICO;12;120040;-9.978.681;-67.879.461
5551706;DIVINO CUIDADO LTDA;DIVINO CUIDADO;12;120010;-11.016.411;-68.747.943
5527031;SECRETARIA DE ESTADO DE SAUDE;AEROMEDICO JURUA;12;120020;-7.598.194.347.317.440;-727.730.941.772.461
5541654;A G DE OLIVEIRA CONSULTORIA E SERVICOS EM PSICOLOGIA;LIBERTE;12;120040;-996.232;-6.784.448
5549361;VASSARI SERVICOS MEDICOS LTDA;VASSARI SERVICOS MEDICOS;12;120040;-995.737;-67.820.259
5593182;ASSOCIACAO DE AMIGOS E PAIS DOS AUTISTAS DO ACRE;AMPAC;12;120040;-996.418;-6.783.756
5590140;CAETANO FARMA LTDA;CAETANO FARMA;12;120040;-992.964;-6.783.288
5593271;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;ESPACO UNIMED MAIS;12;120040;-995.634;-6.782.254
5112699;G VENANCIO DA SILVA;GS VENANCIO;12;120040;-996.976;-6.780.976
5065054;FRANCO CRUZ LTDA;J C OFTALMOLOGIA;12;120040;-996.447;-6.781.519
4941667;BRENNO CARRILHO CLINICA CIA LTDA;DR BRENNO CARRILHO;12;120040;-996.067;-6.781.058
5003504;STORBEM E STORBEM SERVICOS MEDICOS LTDA;STORBEM E STORBEM;12;120040;-996.636;-6.781.766
5003458;LINSBINSKI LINSBINSKI LTDA;LINSBINSKI LINSBINSKI LTDA;12;120040;-993.783;-6.782.605
5003423;CLINICA ALFA MED LTDA;CLINICA ALFA MED;12;120040;-998.289;-6.783.914
5003539;REAL CENTRAL DE CONVENIOS LTDA;REAL CONVENIOS;12;120040;-996.395;-6.781.015
5385520;RJ COMERCIO DE FARMACOS LTDA;DROGARIA MAIS ECONOMICA;12;120040;-9.982.732;-67.834.419
5477182;REAL ODONTO LTDA;REAL ODONTO;12;120040;-996.361;-6.780.965
5539803;S G A ARAGAO LTDA;S G A ARAGAO SERVICOS MEDICOS;12;120040;-997.848;-6.784.690
5555485;CLIMED LTDA;CLIMED;12;120040;-99.840.665;-6.781.349
5559995;ORGANIZACAO NACIONAL DE VALORIZACAO DA VIDA E DA EDUCACAO NO;ONCAPI;12;120040;-997.773;-6.781.733
5553377;G K JUSTINIANO DA SILVA LTDA;DROGARIA SUPER FARMA ACRE;12;120040;-998.334;-6.783.031
5588758;RM ODONTOLOGIA LTDA;DR REMOLO MAMED;12;120040;-995.816;-6.780.755
5596319;BRASIL E PERES LTDA;MOVEE REABILITACAO E SAUDE;12;120040;-996.381;-6.782.498
5541603;I D RODRIGUES LTDA;FISIO MED;12;120033;-7.603.931.693.893.230;-7.291.524.320.840.830
5568161;A C MACIEL FILHO LTDA;CENTRIN;12;120020;-7.628.012.823.887.880;-7.267.378.807.067.870
5171814;INSTITUTO NOTAVEIS;INSTITUTO NOTAVEIS;12;120040;-114.513;-669.042
4959647;D D MUNIZ LTDA;NEUROWA;12;120040;-997.465;-6.784.642
8037566;INSTITUTO CUIDAR MAIS;IUPAS;12;120040;-997.423;-6.786.018
8004277;N JONATAN DO NASCIMENTO VALDERRAMA;MED FARMA;12;120040;-993.163;-6.782.266
8115354;ERISSON DA FONSECA FARHAT;ERISSON DA FONSECA FARHAT;12;120040;-99.610.058;-678.158.533
8122474;REJANE HOLANDA DE VELLOSO VIANNA;REJANE HOLANDA DE VELLOSO VIANNA;12;120040;-995.537;-6.781.581
8045933;G MACEDO SERVICOS MEDICOS LTDA;G MACEDO SERVICOS MEDICOS;12;120040;-996.330;-6.781.090
8093571;MAX WENDEL SERVICOS MEDICOS LTDA;MEDHEALTH SERVICOS MEDICOS;12;120040;-996.312;-6.781.111
8090696;JONAS MOURAO DE CASTRO LTDA;CLINICA INTEGRADA DE SAUDE ORAL CISO ODONTO;12;120040;-996.563;-6.785.412
5820685;M L C VELAZQUEZ CIA LTDA;DRA MILAGROS CLAVIJO;12;120040;-996.217;-6.784.377
5857511;A NOSSA DROGARIA LTDA;A NOSSA DROGARIA;12;120040;-994.504;-6.779.465
5858534;GSC SERVICOS MEDICOS LTDA;CONSULTORIO PEDIATRICO PRISCYLA CARVALHO;12;120040;-997.147;-6.780.841
5935512;R V I LOPES SAUDE FAMILIAR LTDA;ROSA LOPES CLINICA SAUDE FAMILIAR;12;120040;-995.820;-6.780.729
5738512;TORRES TORRES LTDA;CEDEPI CENTRO ESPECIALIZADO EM DOR E PILATES;12;120040;-996.034;-6.780.682
5732662;LABCLIN SAUDE CLINICA MEDICA LABORATORIO DE ANALISES LTDA;LABCLIN SAUDE CLINICA MEDICA LABORATORIO DE ANALISES LTDA;12;120040;-1.003.504;-6.779.881
8038767;CRISTINA BARBOSA CAVALCANTE;CRISTINA BARBOSA CAVALCANTE;12;120020;-7.619.782.110.779.160;-7.267.385.244.369.500
8115400;CARLOS EMILIO MANTILLA CARRASCO;CARLOS EMILIO MANTILLA CARRASCO;12;120040;-9.962.231;-678.163.598
8122687;S MARIA DA SILVEIRA CAVALCANTE;S C BELEZA E ESTETICA AVANCADA;12;120040;-99.910.546;-678.889.602
8112851;DEUSMAR SINGUI FILHO;DEUSMAR SINGUI FILHO;12;120040;-995.639;-6.781.486
8117209;JUDITH WEIRICH;JUDITH WEIRICH;12;120040;-99.590.892;-678.178.081
8117438;JOSE AMSTERDAM DE MIRANDA SANDRES SOBRINHO;JOSE AMSTERDAM DE MIRANDA SANDRES SOBRINHO;12;120040;-995.628;-6.782.246
8125317;MARIETA FILOMENA CARDOSO MILEO;MARIETA FILOMENA CARDOSO MILEO;12;120040;-99.885.256;-678.236.123
8125732;WELLYNGTON MENEZES DE MELO;WELLYNGTON MENEZES DE MELO;12;120040;-995.848;-6.781.408
8125775;THEREZA NEUMA SANTIAGO MACHADO DE ALMEIDA;THEREZA NEUMA SANTIAGO MACHADO DE ALMEIDA;12;120040;-996.698;-6.781.436
8067945;MUNICIPIO DE CAPIXABA;UNIDADE ODONTOLOGICA DE CAPIXABA;12;120017;-105.779.211;-676.785.553
5941083;IGOR FECURY LIMA;IGOR FECURY LIMA;12;120040;-995.764;-6.782.321
8112819;DEVAC DE PAIVA BRITO;DEVAC DE PAIVA BRITO;12;120040;-996.699;-6.781.278
8114854;JARINNE CAMILO LANDIM NASSERALA;JARINNE CAMILO LANDIM NASSERALA;12;120040;-99.656.299;-678.174.202
8117284;JOSE FURTADO DE MEDEIROS;JOSE FURTADO DE MEDEIROS;12;120040;-996.841;-6.781.393
8067406;MUNICIPIO DE RIO BRANCO;CENTRO DE ATENCAO PSICOSSOCIAL CAPSI DAMIAO NUNES DA COSTA;12;120040;-999.626;-6.782.452
8070075;BK MULTICOMERCIO LTDA;BK MULTICOMERCIO;12;120040;-996.171;-6.781.538
8119864;MAIRA SANTIAGO PIRES PARENTE;MAIRA SANTIAGO PIRES PARENTE;12;120040;-99.613.351;-67.810.608
8125740;WARLEY GONCALVES GUERRA;WARLEY GONCALVES GUERRA;12;120040;-995.121;-6.782.418
8114900;JAIME BENEVIDES VIGA;JAIME BENEVIDES VIGA;12;120040;-106.567.068;-684.961.983
8090521;LUAN M MAGALHAES SOCIEDADE UNIPESSOAL SIMPLES LTDA;LUAN M MAGALHAES;12;120040;-995.879;-6.781.555
8112983;ANA PAULA BATISTA PESSOA;ANA PAULA BATISTA PESSOA;12;120040;-996.246;-6.784.133
8119716;MARCOS PAULO PARENTE ARAUJO;MARCOS PAULO PARENTE ARAUJO;12;120040;-99.613.351;-67.810.608
8125724;YOTARO ALBERTO CAMARGO SUZUKI;YOTARO ALBERTO CAMARGO SUZUKI;12;120040;-99.656.299;-678.174.202
8117365;JOSE WILKENS DIAS SOBRINHO;JOSE WILKENS DIAS SOBRINHO;12;120040;-996.443;-6.781.847
8125260;RICARDO NELSON FABIAN AMARILLA DE MANTILLA;RICARDO NELSON FABIAN AMARILLA DE MANTILLA;12;120040;-9.962.231;-678.163.598
8023042;INSTITUTO PROGRESSO AMAZONIA;INSTITUTO PROGRESSO AMAZONIA;12;120040;-997.232;-6.780.237
5804035;REINALDO SANTOS MORAIS NETO;REINALDO SANTOS MORAIS NETO;12;120040;-997.294;-6.780.627
5795400;MURO WALESCA LTDA;CLINICA DA MULHER;12;120020;-7.632.330.163.066.990;-7.267.687.797.546.380
5901081;MNS SERVICOS EM SAUDE LTDA;MNS SERVICOS EM SAUDE LTDA;12;120040;-997.237;-6.780.752
5748453;CENA CENTRO DE NEUROLOGIA DO ACRE LTDA;CENA CENTRO DE NEUROLOGIA DO ACRE;12;120040;-997.840;-6.784.685
8030383;MLIN ESTETICA FACIAL E CORPORAL LTDA;ROYAL FACE RIO BRANCO ACRE;12;120040;-995.975;-6.781.202
5643171;SECRETARIA DE ESTADO DE SAUDE;DIVISAO DE VIGILANCIA SANITARIA DVISA;12;120040;-9.979.932;-678.800.872
5668433;ESPACO GIOVANA VASCONCELOS FISIOTERAPIA E ESTETICA LTDA;ESPACO GIOVANA VASCONCELOS FISIOTERAPIA E ESTETICA;12;120001;-10.074.949.994.299.900;-670.487.538.375.431
8065837;V K R I SERVICOS MEDICOS LTDA;V K R I SERVICOS MEDICOS;12;120040;-993.335;-6.782.746
5754518;CLINICA ODONTOLOGICA DANIEL SOUZA LTDA;CONSULTORIO ODONTOLOGICO DR DANIEL SOUZA;12;120020;-76.031.075.200.001.600;-7.268.930.196.762.080
5797411;CLINICA LIBER MEDICINA DE RIO BRANCO LTDA;CLINICA LIBER RIO BRANCO;12;120040;-994.951;-6.786.252
8114927;FATIMA MARIA BARREIROS DA SILVA;FATIMA MARIA BARREIROS DA SILVA;12;120040;-99.554.235;-678.146.759
8119767;MARCIO MESSIAS DE CARVALHO;MARCIO MESSIAS DE CARVALHO;12;120040;-99.554.235;-678.146.759
8112770;CLINICA ODONTOLOGICA FAMILIAR LTDA;CLINICA ODONTOLOGICA DA FAMILIA;12;120040;-99.496.219;-678.543.952
8119813;MARCELO AUGUSTO ALVES PIMENTA;MARCELO AUGUSTO ALVES PIMENTA;12;120040;-99.630.316;-678.157.988
8125805;RUDNEY MARCOS KATO;RUDNEY MARCOS KATO;12;120040;-995.986;-6.781.490
8043744;INSTITUTO DE EDUCACAO TANIA MEDRANO LTDA;CUIDADO INTEGRAL E ESSENCIAL;12;120040;-996.324;-6.781.098
8062803;ASSOCIACAO DESPORTIVA FILHOS DO REI;ASDEFIR;12;120040;-997.066;-6.780.968
8070296;GUILHERME B FLORES SERVICOS MEDICOS LTDA;DR GUILHERME FLORES MEDICINA;12;120040;-995.448;-6.783.014
8115265;FRANCISCO RENIZIO MELO SARAIVA FILHO;FRANCISCO RENIZIO MELO SARAIVA FILHO;12;120040;-99.660.028;-678.144.948
8117551;HEALTH PRO SERVICES LTDA;HEALTH PRO SERVICES;12;120040;-99.626.339;-678.138.159
8125309;MIRLA TEODOLINA D AVILA MACEDO PESSANHA;MIRLA TEODOLINA D AVILA MACEDO PESSANHA;12;120040;-99.582.153;-678.144.796
8055211;MASTER IMUNIZACAO HUMANA LTDA;IMUNOMASTER;12;120040;-995.822;-6.781.427
8114951;FABRICIO LEMOS DE SOUSA;FABRICIO LEMOS DE SOUSA;12;120040;-9.961.911;-678.200.986
8122504;PEDRO PASCOAL DUARTE PINHEIRO ZAMBON;PEDRO PASCOAL DUARTE PINHEIRO ZAMBON;12;120040;-99.410.165;-67.826.386
5646588;ALISON MOTA RABELO;ALISON MOTA RABELO;12;120040;-9.960.993;-67.854.046
5809037;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;CENTRO DE ONCOLOGIA E IMUNOTERAPIA UNIMED RIO BRANCO;12;120040;-995.857;-6.785.762
5632013;J E S M JUNIOR SOCIEDADE SIMPLES UNIPESSOAL LTDA;CLINICA DR SANTIAGO JUNIOR SERVICOS MEDICOS;12;120040;-957.381;-6.749.001
8093431;CDF IMPORTACAO E EXPORTACAO LTDA;CENTRO DE DIAGNOSTICO DA FAMILIA;12;120040;-995.953;-6.781.215
5805244;THALLES RAPHAEL FERNANDES CHASSAGNEZ;THALLES RAPHAEL FERNANDES CHASSAGNEZ;12;120040;-995.650;-6.781.484
5773539;L M ELLER SERVICOS E SAUDE LTDA;CICATRIVIDA;12;120040;-996.453;-6.781.509
5807441;MUNICIPIO DE RIO BRANCO;UNIDADE DE SAUDE PRISIONAL DE RIO BRANCO;12;120040;-998.120;-6.789.313
5766087;MJ LABORATORIO LTDA;LABORATORIO DE ANALISES CLINICAS DR FELIX BESTENE;12;120040;-996.334;-6.781.001
5773288;TERCE CLIN SERVICOS MEDICOS LTDA;TERCE CLIN;12;120040;-997.247;-6.781.395
5952557;PREFEITURA MUNICIPAL DE MANUEL URBANO;UNIDADE ODONTOLOGICA MOVEL;12;120034;-88.328.399;-692.616.795
5895588;ROMA DIAGNOSTICOS POR IMAGEM LTDA;ROMA DIAGNOSTICOS POR IMAGEM;12;120040;-996.335;-6.781.098
5896509;N N DUARTE SILVA;OFTALMO SERVICE;12;120040;-997.297;-6.780.629
5820723;RADIOCLINICA CLINICA DE RADIOLOGIA E DIAGNOSTICO POR IMAGE;RADIOCLINICA;12;120020;-7.638.114.903.871.530;-7.267.885.208.129.880
5901200;S HUMBERTO SILVA DE SOUZA;SORRISO ELEGANTE;12;120033;-7.602.634.283.952.790;-7.291.856.646.537.780
5990815;MAYARA VERENA ESTETICA E SAUDE LTDA;MAYARA VERENA ESTETICA E SAUDE;12;120040;-996.124;-6.784.219
5908205;CORACAO FARMA LTDA;HIPER POPULAR DROGARIAS;12;120040;-1.000.969;-6.779.099
6001459;GERCE CAMARA;GERCE CAMARA;12;120040;-996.377;-6.781.839
5941598;LEVI DA SILVA OLIVEIRA;LEVI DA SILVA OLIVEIRA;12;120040;-997.036;-6.782.787
5810566;RECOL FARMA LTDA;RECOL FARMA;12;120040;-996.595;-6.781.613
5994608;K RIGATO KEMPIM CORSO LTDA;DRA KIMBERLY RIGATO;12;120040;-995.484;-6.782.449
